id,code_id,nom,descriptif,annee_labellisation,adresse,code_postal,ville,departement,region,latitude,longitude,site_web,facebook,twitter,instagram,dailymotion,tags
100,MHR_93_JR0037,Jardin de La Gravière,"Situé en contrebas du village de Pierrefeu-du-Var, ce jardin de 13 000 m² est installé sur une ancienne gravière. Le visiteur y est invité à parcourir plusieurs univers harmonieusement combinés. Il sera tout d’abord surpris par une zone ombragée où s’épanouissent des fougères dont une trentaine de sujets arborescents. Poursuivant sa promenade au fil de l’arboretum et sa collection d’érables aux formes et couleurs si variées, il découvrira l’étang principal accueillant une riche végétation aquatique. Plus loin, des végétaux exotiques et notamment des cactées surgissent des massifs de rocailles. Une ombrière abrite un jardin plus intimiste complété par un petit étang où l’eau coule en cascade et dans lequel se mirent de vénérables saules pleureurs. Les collections de bambous, grevilléas, plantes rares et curieuses complètent la richesse de ce lieu que la propriétaire-jardinière se plait à faire évoluer sans cesse.",2017,74 avenue des anciens combatants d'AFN,83390,Pierrefeu du Var,Var,Provence-Alpes-Côte-d'Azur,43.221532,6.141143,https://www.parcsetjardinspaca.com/jardins/la-graviere/,,,,,jardin-prive|jardin-contemporain|jardin-de-collection
101,MHR_93_JR0041,Jardin du château de Val Joanis,"Jardin constitué de 3 terrasses : un potager d’inspiration XVIIIe siècle, un jardin de rosiers et fruitiers palissés, un jardin pour arbres d’ornement. Prix Jardin 2008.",2005,Château Val Joanis,84120,Pertuis,Vaucluse,Provence-Alpes-Côte-d'Azur,43.71125404,5.468916893,http://www.val-joanis.com,,,,,jardin-prive|jardin-regulier|jardin-vivrier
102,MHR_93_JR0046,Bambous en Provence,"En 2003, Bernard Le Neindre, passionné de jardin, décide de créer un jardin de bambous à Eyragues en Provence, avec comme objectif principal d’agir en faveur du développement durable. Le jardin Bambous en Provence est installé sur 5,5 hectares. Cette plantation constitue un espace au devenir très prometteur, grâce à la croissance remarquable des plantes sur un terrain de qualité, naturellement irrigué et sous un climat exceptionnellement favorable, permettant ainsi d’expérimenter de nouvelles espèces subtropicales. Ce jardin a été conçu pour être une illustration vivante des options essentielles de développement durable, c’est à dire la prise en compte de la terre (protection contre les agressions chimiques, régénération des terres appauvries ou dégradées, reconstitution de l’humus..), de l’air (réduction des pollutions, régénération de l’air pollué,…), de l’énergie solaire (préparer la raréfaction des sources d’énergies) et de l’eau (éviter le gaspillage, les consommations excessives et la pollution).",2019,Petit Mas de l'Hermite,13630,Eyrargues,Bouches-du-RhônePro,Provence-Alpes-Côte-d'Azur,43.8466,4.81036,http://www.bambous-en-provence.com,https://www.facebook.com/bambousenprovence/,,,,jardin-prive|jardin-contemporain|jardin-de-collection
103,MHR_11_JR0002,Parc du château de Courances,"Courances : le parc dont Le Nôtre s'est inspiré, considéré comme l’un des 10 plus beaux parcs de France ; les Jardins d'eau datent de la Renaissance et recèlent 14 sources et 17 pièces d'eau. Les arbres ne sont pas taillés en rideau, ils créent des voûtes au-dessus de l'eau et l'on marche presque partout sur l'herbe. Cinq siècles d'histoire des jardins qui s'illustrent aussi avec le célèbre Jardin japonais aménagé par Berthe de Ganay au début du XXe siècle. A Courances, on ressent plus fortement la présence de la nature que dans d'autres parcs et la liberté de ceux qui n'ont cessé de réinventer ces lieux.
 -Défilé de voitures anciennes le dimanche 1er juin à partir de 12h00; les visiteurs peuvent apporter leur picnic dans le parc.
 - Food design : vente de brunch et ateliers pour enfants
 - Visites guidées du parc",2004,rue du Château,91490,Courances,Essonne,Île-de-France,48.44150793,2.470078468,http://www.courances.net,,,https://www.instagram.com/chateaudecourances/,,monument-historique|protection-site|jardin-prive|parc-paysager|jardin-regulier
104,MHR_11_JR0011,Jardin du domaine national du Palais Royal,"Jardin dessiné par Pierre Desgots et réalisé au cours de l'hiver 1635-1636 avec des alignements latéraux de marronniers, 6 parterres de broderie, et des bassins agrémentés de statues de marbre et de bronze.
 Il mesure 350 m sur 150 et est tout de suite ouvert au public.
 Dès 1661, le Palais Royal devient la résidence de la famille d'Orléans, quand Louis XIV en fait don à son frère. A partir de 1674, Le Nôtre commence à transformer les jardins.
 De 1817 à 1824, le bassin central et des parterres sont créés.
 Le bassin central est entouré de pelouses bordées de massifs fleuris redessinés par le paysagiste Mark Rudkin en 1992, date à laquelle le ministre de la culture et de la communication, Jack Lang, présente un projet de rajeunissement du jardin du Palais-Royal. Il conserve la structure XVIIIe composée de deux grands parterres et d'alignements d'arbres tout en voulant restituer une diversité et une qualité florale et végétale.",2005,Palais-Royal,75001,Paris,Paris,Île-de-France,48.86424188,2.337470055,http://www.domaine-palais-royal.fr/,,,https://www.instagram.com/jardindupalaisroyal/,,monument-historique|protection-site|jardin-regulier|jardin-public
105,MHR_11_JR0014,Domaine national de Fontainebleau,"Les jardins du Domaine de Fontainebleau dont la création remonte à François Ier offrent aujourd'hui un aspect très varié, illustrant l'évolution de l'art du jardin en France depuis plus de trois siècles. Le domaine s'étend sur 130 ha : jardin régulier, jardin paysager et parc forestier en sont les principaux éléments de constitution.",2004,Place du Général de Gaulle,77300,Fontainebleau,Seine-et-Marne,Île-de-France,48.40201269,2.699525356,http://www.chateaudefontainebleau.fr,,,https://www.instagram.com/chateaufontainebleau/,,monument-historique|protection-site|musee-de-france|parc-paysager|jardin-regulier|jardin-public
106,MHR_11_JR0020,Domaine de Villarceaux,"Domaine aristocratique au coeur du PNR du Vexin français. Manoir du XVIe siècle aux plafonds et boiseries peints, château rocaille en haut d'un rare vertugadin du XVIIIe siècle. Belles collections de meubles d'époque. Jardin remarquable, monument historique, espace végétal écologique ECOCERT. Entrée libre. Visites commentées à heures fixes.",2004,Route de Magny,95710,Chaussy,Val-d'Oise,Île-de-France,49.12305547,1.705848724,http://www.villarceaux.iledefrance.fr,,,https://www.instagram.com/domaine_villarceaux/,,monument-historique|protection-site|parc-paysager|jardin-regulier|jardin-public|jardin-vivrier
107,MHR_11_JR0023,Domaine d’Ambleville,"Jardins aux 4 terrasses à l'italienne, de topiaires et bassins.",2004,"1, rue de la Mairie",95710,Ambleville,Val-d'Oise,Île-de-France,49.15056975,1.696529388,http://www.ambleville.eu,,,,,monument-historique|protection-site|jardin-prive|jardin-regulier
108,MHR_11_JR0032,Parc floral de Paris,"Le Parc Floral met en scène la flore régionale dans des paysages typiques et représentatifs d’écosystèmes menacés. Son Chemin de l’Évolution invite à la découverte de la longue histoire des végétaux. Créé en 1969, ce site de trente hectares présente aussi d’importantes collections botaniques et horticoles, en extérieur et dans les pavillons : plantes régionales, plantes du Jurassique, plantes médicinales, plantes accrobranchées, bonsaïs, fougères, pivoines, pélargoniums, géraniums, astilbes, iris, dahlias… Le concours international du dahlia se déroule chaque année fin septembre.",2018,route de la Pyramide,75012,Paris,Paris,Île-de-France,48.8377,2.4445,https://www.parcfloraldeparis.com/fr,,,,,parc-paysager|jardin-de-collection|jardin-public
109,MHR_11_JR0038,Jardins des murs à pêches,"Patrimoine identitaire de la ville de Montreuil et territoire d'exception à l'échelle métropolitaine, les 34 hectares des murs à pêches représentent aussi un espace naturel de biodiversité et un haut lieu de la culture Montreuilloise.",2019,8 impasse Gobetue,93100,Montreuil,Seine-Saint-Denis,Île-de-France,48.8635,2.455,http://www.montreuil.fr/environnement/les-murs-a-peches/,,,,,monument-historique|protection-site|jardin-public|jardin-vivrier
110,MHR_24_JR0004,Les Prés Fichaux,"Jardin de style Art décoratif avec arcades d'ifs taillés, théâtre de verdure et roseraie (4,5 hectares).",2004,avenue de la République,18000,Bourges,Cher,Centre-Val de Loire,47.08882559,2.396392822,http://www.ville-bourges.fr,,,,,monument-historique|jardin-contemporain|jardin-regulier|jardin-public
111,MHR_24_JR0007,Le Pré Catelan,"Traversé par une rivière au cours sinueux, le Pré Catelan, chargé des goûts romantiques propres au XIXe siècle, a marqué l'œuvre de Marcel Proust qui le mentionne dans son œuvre sous le nom de ""Parc de Swann"". Fantaisiste et dessiné par l'oncle de l'écrivain, Jules Amiot, le Pré Catelan est conçu sur le modèle du parc à l'anglaise.",2004,route de Tansonville,28120,Illiers-Combray,Eure-et-Loir,Centre-Val de Loire,48.29741279,1.239480972,http://www.eurelien.fr,,,,,monument-historique|protection-site|parc-paysager|jardin-public
112,MHR_24_JR0009,Jardins du château de Bouges,"Parc paysager avec arboretum, étang et jardins dans l'esprit du XVIIIe siècle (domaine de 85 ha, jardins 1 hectare).",2004,15 rue du Château,36110,Bouges-le-Château,Indre,Centre-Val de Loire,47.04222934,1.672797203,http://www.bouges.monuments-nationaux.fr,,,,,monument-historique|parc-paysager|jardin-regulier|jardin-public
113,MHR_24_JR0013,Village-jardin de Chédigny,Venez découvrir ce village exceptionnel où les rosiers et les vivaces ont envahi les rues pour le plus grand plaisir de ses habitants et des visiteurs.,2013,Village,37310,Chédigny,Indre-et-Loire,Centre-Val de Loire,47.20895729,0.999455452,http://rosesdechedigny.canalblog.com,https://www.facebook.com/chedignyjardin,,,,jardin-de-collection|jardin-public
114,MHR_24_JR0015,Les jardins du château du Rivau,Les jardins sont des créations contemporaines qui mettent en scène les thèmes inspirés des contes et légendes (6 hectares).,2004,Le Coudray,37120,Léméré,Indre-et-Loire,Centre-Val de Loire,47.10290752,0.32353878,http://www.chateaudurivau.com,,,https://www.instagram.com/chateaudurivau/,,jardin-prive|jardin-contemporain|jardin-inspiration-medievale
115,MHR_24_JR0020,Jardin du Plessis Sasnières,"Au creux d'une charmante vallée, ce jardin d'exception est mis en scène autour d'un étang d'eaux vives. Le jardin de fleurs, clos de murs, est planté par thèmes de couleurs. Les floraisons des rosiers, des vivaces et des annuelles s'y succèdent tout au long de la saison. La treille palissée de pommiers y apporte une ombre tamisée. Les promenades bucoliques sur les allées de gazon permettent de découvrir plantes rares, fleurs, écorces et feuillages insolites.",2004,Le Château,41310,Sasnières,Loir-et-Cher,Centre-Val de Loire,47.7189545,0.932199061,http://www.jardin-plessis-sasnieres.fr,,,https://www.instagram.com/jardinsasnieres/,,jardin-prive|jardin-contemporain|parc-paysager|jardin-de-collection
116,MHR_24_JR0024,Les jardins de Roquelin,"Les jardins de Roquelin sont nés autour d'une vielle ferme en bord de loire à Meung-sur-Loire.
 Ce jardin d'inspiration anglaise s'étend sur 1 hectare. Vous y trouverez près de 450 variétés de roses, principalement anciennes, mêlées à toutes sorte de plantes : vivaces, arbustes, plantes grimpantes...
 De nombreuses structures en chataigniers prises d'assaut par les rosiers lianes donnent un esprit plus médiéval.
 Boutique et pépinière terminent la visite.",2011,Roquelin,45130,Meung-sur-Loire,Loiret,Centre-Val de Loire,47.82502693,1.708416939,http://www.lesjardinsderoquelin.com,,,https://www.instagram.com/les_jardins_de_roquelin/,,jardin-prive|jardin-de-collection
117,MHR_24_JR0030,Jardin du château royal d’Amboise,"Surplombant la ville d'Amboise et La Loire, eau élément remarquable, les jardins du Château offrent l'un des plus beaux panoramas du Val de Loire. Plusieurs ensembles les composent : - l'esplanade d'Honneur et ses allées Renaissance - la terrasse Nord, - la partie boisée, sur toute la partie Est, avec cyprès et buis taillés - le fossé et le bastion extérieur. Création du Jardin de Midi : vous accèderez à une terrasse jusqu'à présent inaccessible qui offre un panorama sur la ville d'Amboise et le Clos Lucé tout proche. Ce jardin contemporain orienté au midi est planté d'essences méditerranéennes. -Création du Jardin d'Orient : espace de souvenir en hommage à la présence de l'Emir Abd El Kader et de sa suite autour de 25 pierres d'Alep gravées d'hymnes à la paix des extraits du Coran qui invitent à la médidation et au recueillement.",2017,Montée de l’Emir Abd el Kader,37400,Amboise,Indre-et-Loire,Centre-Val de Loire,47.41305,0.98577,http://www.chateau-amboise.com/n/fr/,https://www.facebook.com/chateauroyaldamboise/,https://twitter.com/ChateauAmboise,https://www.instagram.com/chateau_amboise/,,protection-site|jardin-contemporain|jardin-regulier|jardin-public
118,MHR_28_JR0010,Parc Emmanuel Liais,"Le parc Emmanuel Liais constitue sans doute le jardin Cherbourgeois le plus pittoresque et le plus apprécié des connaisseurs. Parcouru d'allées au tracé sinueux, le parc est orné d'arbres et d'arbustes d'une taille respectable. Au pied de la tour observatoire, on peut remarquer le plan d'eau contenant nénuphars et autres plantes aquatiques. Les 2 serres abritent des variétés de plantes rares, dont certaines uniques en France voir même au Monde.",2006,rue de la Bucaille,50100,Cherbourg-Octeville,Manche,Normandie,,,http://www.ville-cherbourg.fr/,,,,,jardin-de-collection|jardin-public
119,MHR_28_JR0014,Parc du château des Ravalet,"Le château est situé dans un superbe parc paysager de 14 hectares, aux sentiers sinueux et aux arbres remarquables. Le parc abrite également un conservatoire du dahlia, et offre une vaste prairie bordée d'espaces naturels.",2004,avenue du Château,50110,Cherbourg-en-Cotentin,Manche,Normandie,49.6298,-1.5667,http://www.ville-cherbourg.fr,,,,,monument-historique|parc-paysager|jardin-regulier|jardin-public
120,MHR_28_JR0016,Jardin botanique,Jardin exotique de plus de 40 000 m² constitué d'arbres et d'arbustes en provenance de l'hémisphère austral.,2004,Château de Vauville,50440,Vauville,Manche,Normandie,49.63424388,-1.846016943,http://www.jardin.vauville.fr,,,https://www.instagram.com/jardin_de_vauville_officiel/,,monument-historique|jardin-prive|jardin-de-collection
121,MHR_28_JR0017,Parc du château du Champ de la Pierre,"Les parterres près de la maison sont bordés de tilleuls taillés. Dans le parc se trouvent de beaux hêtres, des pins Weymouth. Deux ports, un labyrinthe, plusieurs fabriques, des allées et des perspectives pleines de charme qui font de ce parc préromantique un lieu de délassement et de rêverie. Des salles vertes offrent de beaux points de vue sur l'étang. Près de la maison se trouvent l'ancien potager distribué en quatre carrés comprend une partie légumes et fruits, une partie roseraie et les deux autres parties sont en gazon et en fleurs. Un petit jardin à la française se situe à côté de l'ancien potager.",2006,D555,61320,Champ-de-la-Pierre (Le),Orne,Normandie,48.608429,-0.2044989,http://www.lechampdelapierre.com,,,,,monument-historique|jardin-prive|parc-paysager|jardin-vivrier
122,MHR_28_JR0031,Parc de Galleville,"Jardin Renaissance entouré de hêtres séculaires, il est d'ordonnance classique. Palissades de tilleuls et longues charmilles taillées encadrant les tapis gazonnés ponctueront votre cheminement vers le vaste jardin de fleurs et d'arbustes rares, puis vers le très joli potager.",2004,Château de Galleville,76560,Doudeville,Seine-Maritime,Normandie,49.731026,0.789542,http://www.chateaudegalleville.com/,,,,,jardin-prive|jardin-regulier|jardin-vivrier
123,MHR_28_JR0032,Jardin de Miromesnil,"""Grand prix 2011"" de la société d'horticulture de France, le jardin potager de Miromesnil est un bel exemple de jardin nourricier traditionnel. 
 Clos de murs du XVIIe siècle, quatre carrés où sont sagement alignés fleurs, fruits et légumes sont entrecoupés par des allées engazonnées longées de mixed borders.
 Dans le parc, les jardins à la française sont évoqués grâce à une tonte judicieuse.
 Cèdre du Liban, hêtre pourpres et autres arbres remarquables vous invitent à la promenade.",2004,Château de Miromesnil,76550,Tourville-sur-Arques,Seine-Maritime,Normandie,49.86138571,1.081831455,http://www.chateaumiromesnil.com,,,,,maison-des-illustres|jardin-prive|jardin-vivrier
124,MHR_28_JR0044,Jardin retiré,"Situé en plein coeur de la Forêt d'Andaines à Bagnoles de l' Orne, ville thermale, une occasion de découvrir, un superbe jardin de mi-ombre, intime et raffiné sur 2500 m2. Dans ce cadre romantique, ceinturé par une haie d'arbustes et d'arbres centenaires, vous pouvez voir s'épanouir au fil des saisons de nombreuses variétés de roses, clématites, vivaces dont les astrances mais plus encore les hostas pour leur feuillage, de nombreux phlox, des persicaires, de nombreux arbustes.... La jardinière ne manque pas de trouver aux roses leurs meilleures associées pour créer des mises en scène tantôt théâtrales, plus discrètes, romantiques ou sauvages. Le Jardin Retiré offre en toute harmonie, une succession d'ambiances : le Jardin Boudoir, le Jardin à l'Anglaise, le Jardin d'eau, l'Allée Blanche, la Serre-Chapelle.",2019,14 avenue Robert Cousin,61140,Bagnoles-de-l'orne,Orne,Normandie,48.5591,-0.4203,http://www.lejardinretire.fr/,https://www.facebook.com/LeJardinRetire,,,,jardin-prive|jardin-contemporain
125,MHR_52_JR0007,Jardins de la Pellerine,"Jardin intimiste et exubérant, composé d’une succession de chambres de verdure qui accueillent un foisonnement de plantes vivaces, rosiers anciens et arbustes rares.",2004,La Larderie,53220,Pellerine,Mayenne,Pays de la Loire,48.31759635,-1.040992141,http://lejardindelapellerine.simplesite.com/,,,,,jardin-prive|jardin-contemporain|parc-paysager|jardin-de-collection
126,MHR_52_JR0013,Parc et jardins du château du Lude,"Une longue terrasse domine, depuis la Renaissance, le jardins bas, le parc agricole, aux bouquets d'arbres centenaires, puis les jardins réguliers, dessinés par Édouard André en 1880. On lui doit aussi le jardin romantique de la Source et le potager avec les serres et l'orangerie, toujours en usage aujourd'hui. A voir également, serti dans les murailles médiévales, le Jardin de l’Éperon intégrant une collection de roses dont les roses-thé chinoises et un labyrinthe de buis.",2004,Château du Lude,72800,Lude,Sarthe,Pays de la Loire,47.64748,0.158806,http://www.lelude.com,https://www.facebook.com/chateaudulude,,https://www.instagram.com/chateaudulude/,https://www.youtube.com/channel/UCZa4XPr_DE37ogRde4q3AiA,monument-historique|jardin-prive|parc-paysager|jardin-regulier
127,MHR_52_JR0014,Jardins du château de Villaines,"Jardin potager clos de murs, de dessin classique, s’intégrant dans une vaste composition régulière, écrin d’un château du XVIIe siècle.",2006,route de Sablé,72210,Louplande,Sarthe,Pays de la Loire,47.943875,0.03935,http://www.chateaudevillaines.fr,,,,,protection-site|jardin-prive|jardin-regulier|jardin-vivrier
128,MHR_11_JR0001,Parc de Chamarande,"Propriété du Conseil général de l'Essonne depuis 1978, le Domaine de Chamarande est classé au titre des monuments historiques. Dans les années 1990, plusieurs chantiers de réhabilitation sont menés. Le parc de 98 hectares est réaménagé par l'architecte paysagiste Jacques Sgard et, en 1999, les Archives départementales prennent place dans la cour et les ailes des communs du château. 
 Le Département décide alors de consacrer l'ensemble du site à la culture et à la création. 
 Lieu unique en Île-de-France, il réunit à la fois un centre artistique et culturel et un ensemble bâti dans un espace paysager labellisé ""Jardin remarquable"". Site patrimonial atypique, le Domaine de Chamarande est un équipement culturel phare du territoire essonnien, avec une programmation annuelle, et notamment une offre estivale pluridisciplinaire, les ""Scènes croisées"" et ""Chamarande Paradiso"". 
 La gratuité d'accès au site - parc, activités, expositions, ateliers et spectacles - permet la rencontre avec un large public et favorise l’accès à la culture pour tous.",2004,38 rue du Commandant Arnoux,91730,Chamarande,Essonne,Île-de-France,48.51330668,2.220262885,http://www.chamarande.essonne.fr,,,,,monument-historique|protection-site|parc-paysager|jardin-public
129,MHR_11_JR0004,Parc du château Saint-Jean de Beauregard,"Le Château de Saint-Jean de Beauregard est une destination prisée par les amateurs de jardin du monde entier. Invitation à découvrir l’art de vivre au XVIIe siècle, cette propriété familiale a conservé intact son environnement d’époque : château meublé et habité, plus grand pigeonnier d’Ile-de-France, étonnant potager fleuri à la française unique par la diversité et la rareté de ses collections végétales.",2004,Rue du Château,91940,Saint-Jean-de-Beauregard,Essonne,Île-de-France,48.66104995,2.163544893,http://www.domsaintjeanbeauregard.com,,,https://www.instagram.com/chateaudesaintjeandebeauregard/,,monument-historique|jardin-prive|parc-paysager|jardin-regulier|jardin-vivrier
130,MHR_11_JR0008,Domaine de la Malmaison,"D'une superficie de 6 hectares, le parc reflète encore l'attention que lui portait l'impératrice Joséphine qui en confia le dessin et la réalisation à l'architecte Berthault. Statues, monuments, rivière, cascade, cèdre dit de Marengo et roses anciennes rappellent la célébrité que connut ce jardin du temps de Joséphine.",2004,15 avenue du Château,92500,Rueil-Malmaison,Hauts-de-Seine,Île-de-France,48.87079561,2.166859433,http://www.chateau-malmaison.fr,,,,,maison-des-illustres|monument-historique|protection-site|musee-de-france|parc-paysager|jardin-de-collection|jardin-public
131,MHR_11_JR0012,"Ecole du Breuil, jardins et arboretum","En 1867, l'École municipale d'arboriculture de Saint-Mandé est créée, près de la porte Daumesnil, sous l'impulsion du préfet Haussmann. 
 En 1936, l'école est transférée route de la Ferme, dans l'ancienne ferme de la Faisanderie et des terrains attenants, au sud-est du bois, et baptisée École Du Breuil, du nom de son premier directeur Alphonse Du Breuil. 
 Les premières plantations ont lieu en 1939 puis sont suspendues pendant la guerre pour faire place à des plantations vivrières (légumes) qui faisaient défaut. Elles furent reprises après 1946.",2015,Route de la Ferme,75012,Paris,Paris,Île-de-France,48.82360886,2.457337976,http://www.ecoledubreuil.fr,,,,,protection-site|jardin-contemporain|parc-paysager|jardin-regulier|jardin-de-collection|jardin-public|jardin-vivrier
132,MHR_11_JR0013,Domaine national de Champs-sur-Marne,"Dessiné au XVIIIe siècle par Desgot, élève et neveu de Le Nôtre, le parc est restauré au XIXe siècle par Henri et Achille Duchêne. D’inspiration classique, enchâssé dans un parc paysagé à l’anglaise sur 85 ha, le parc est un lieu de promenade agréable entre nature et Patrimoine. Autour de la perspective de 900 mètres jusqu’à la Marne, ses allées et chemins permettent de découvrir bosquets, bassins, sculptures et des zones plus naturelles et sauvages.",2004,31 rue de Paris,77420,Champs-sur-Marne,Seine-et-Marne,Île-de-France,48.85278558,2.603609562,http://www.champs-sur-marne.monuments-nationaux.fr,,,,,monument-historique|tourisme-et-handicap|parc-paysager|jardin-regulier|jardin-public|jardin-vivrier
133,MHR_11_JR0016,Jardin du Point du Jour,"Le jardin est un monde merveilleux ou l’on rencontre des jardiniers heureux , des poètes , des magiciens , des amoureux du beau , permet de découvrir , de chiner , de rêver , de désespérer parfois aussi , de s’égarer .C’est un lieu magique de ressourcement , de contemplation ou l’on peu laisser de côté les soucis , les tracas du quotidien .",2011,Le Point du Jour,77510,Verdelot,Seine-et-Marne,Île-de-France,48.89052571,3.367652893,http://www.pepiniere-jardin.com,,,https://www.instagram.com/jardin.le.point.du.jour/,,jardin-prive|jardin-contemporain
134,MHR_11_JR0017,Jardin du Moulin Jaune,"Le long de la rivière du Grand Morin, le théâtre-jardin du Moulin Jaune propose un parcours enchanteur à travers les univers de son propriétaire, le clown russe Slava Polunin. Une succession d'univers oniriques célèbrent, avec créativité et poésie, la nature et une manière joyeuse d'aborder le quotidien. Accès sur inscription dans la limite des places disponibles.",2015,1 sente du Moulin Nicole,77580,Crécy-la-Chapelle,Seine-et-Marne,Île-de-France,48.86159907,2.888081297,http://lemoulinjaune.com,,,,,jardin-prive|jardin-contemporain
135,MHR_11_JR0021,Jardin de campagne,"Nathalie et Joël Becq vous accueillent dans leur pépinière, où les collections de plantes vivaces, mêlées aux roses anciennes et aux arbustes, sont présentées dans un corps de ferme du XVIIIe siècle.",2011,13 rue Butel,95810,Grisy-les-Plâtres,Val-d'Oise,Île-de-France,49.12816499,2.0511657,http://www.jardindecampagne.com,,,,,jardin-prive|jardin-contemporain|jardin-de-collection
136,MHR_11_JR0027,Domaine national de Saint-Germain-en-Laye,"Les jardins du domaine de Saint-Germain-en-Laye sont composés d'un jardin régulier avec parterres fleuris et topiaires d'ifs, d'une grande terrasse de 1945 m de long surplombant la vallée de la Seine, ainsi que d'un jardin anglais créé au XIXe siècle et réalisé sur l'emprise de la forêt avec une structure de chênes tri-centenaires et trifides (à trois troncs). Longue de 1945 m et large de 30, la grande terrasse de Le Nôtre a été créée dans le troisième quart du XVIIe siècle (entre 1663 et 1673). Elle surplombe la Seine et Paris. Réalisée selon le principe des citadelles à la Vauban, elle débute par un demi-cercle, le belvédère, pour s'achever par un octogone qui conduit au château du Val.",2007,place Charles De Gaulle,78100,Saint-Germain-en-Laye,Yvelines,Île-de-France,48.89783687,2.096194625,http://www.musee-antiquitesnationales.fr,,,,,monument-historique|protection-site|musee-de-France|parc-paysager|jardin-regulier|jardin-public
137,MHR_11_JR0029,Domaine national du Château de Versailles,"Le Château de Versailles recèle autant de merveilles dans ses jardins que dans ses salles. Modèle du jardin régulier ""à la française"", il est orné de plus de 400 statues de marbre, de bronze ou de plomb, de bosquets et de bassins animés par des jeux d'eau.",2004,Château de Versailles,78000,Versailles,Yvelines,Île-de-France,48.80980283,2.101135254,http://www.chateauversailles.fr,,,,,monument-historique|parc-paysager|jardin-regulier|jardin-public
138,MHR_11_JR0031,Jardins familiaux des Petis Bois à Montreuil,"Les jardins familiaux des Petits-Bois, 80 parcelles de 100 à 150 m² chacune, s'étendent sur 1 hectare de terrain, en plein cœur du quartier Jussieu-Petits-Bois-Picardie à Versailles. Ils se situent en contrebas de la forêt de Fausses-Reposes et jouxtent la cité jardin des Petits Bois. Ils sont gérés par l'Association des Jardins familiaux de Versailles et des communes environnantes, propriétaire du terrain depuis 1914.",2015,"Parcelle Paul Philippe, 1 rue des Petits Bois",78000,Versailles,Yvelines,Île-de-France,48.80669388,2.156367302,https://jardins-familiaux.wixsite.com/site-petits-bois,,,,,jardin-vivrier
139,MHR_11_JR0033,Parc de Bagatelle,"Le parc de Bagatelle est mondialement connu pour sa roseraie enrichie au fil des ans et, depuis 1907, pour son concours international de nouvelles créations de roses, dites roses nouvelles. Ce site du 18e siècle présente sur 24 hectares des collections horticoles et botaniques emblématiques de l’aménagement paysager des jardins, telles que plantes à bulbes, iris, clématites, rosiers, pélargoniums, asters, chrysanthèmes… Le jardin méditerranéen, le bassin des nymphéas et le jardin du présentateur sont d’autres paysages à découvrir.",2018,route de Sèvres,75016,Paris,Paris,Île-de-France,48.8703,2.2483,https://www.parisinfo.com/musee-monument-paris/71636/Parc-de-Bagatelle-Jardin-botanique-de-Paris,,,https://www.instagram.com/parcdebagatelle/,,protection-site|parc-paysager|jardin-regulier|jardin-de-collection|jardin-public
140,MHR_11_JR0036,Domaine départemental de Méréville,"Propriété du Conseil départemental de l'Essonne, le domaine de Méréville s'apprécie comme le dernier exemple de jardin pittoresque conçu à la fin du XVIIIe siècle. C’est essentiellement le projet d'un homme, grand financier et amateur d'art, le marquis de Laborde, qui va s'entourer des plus prestigieux concepteurs de jardins de son temps, François-Joseph Bélanger puis Hubert Robert, pour créer un parc dans le style à la mode depuis les années 1750 : les jardins paysagers ou anglo-chinois. Méréville raconte le rapport de l’homme face à la Nature à la fin du siècle des Lumières. Le plus magique est que ce jardin est encore là aujourd'hui, secret, caché, enfoui parfois, mais prêt à se dévoiler à qui veut bien se le laisser conter...",2019,rue Voltaire,91660,Méréville,Essonne,Île-de-France,48.3195,2.0879,,,,,,monument-historique|protection-site|parc-paysager|jardin-public
141,MHR_75_JR0003,Jardin de Vie,"Ce projet pédagogique débuté en septembre 2007 consiste à créer un jardin autour des 5 sens et des 4 éléments, un lieu où les élèves de l'école maternelle de Celles puissent travailler, expérimenter, vivre, découvrir la flore et la faune tout en appréhendant les domaines d'activités liés à la maternelle. Il a été créé à partir du projet pédagogique monté par l'instituteur, grâce au travail collectif de Rémi Marcotte, architecte paysagiste, de l'Association des jardins Respectueux, de l'instituteur, des parents d'élèves et surtout des enfants qui investissent ce formidable outil pédagogique le plus souvent possible, devenu depuis le fil rouge des projets et la nouvelle salle de classe de l'école.",2013,34 rue de l'ancienne forge,17520,Celles,Charente-Maritime,Nouvelle-Aquitaine,45.60510799,-0.373571366,,,,,,jardin-prive|jardin-contemporain|jardin-vivrier
142,MHR_75_JR0004,Jardins du prieuré de Laverré,"Ce jardin, constitué de plantes anciennes et de buis, est traité à la façon du XVIIe siècle avec la sobriété des jardins des moines. Les douves en eau et les ruisseaux contribuent au charme des lieux. La visite se poursuit dans la roseraie plantée de roses anciennes ou très rares.",2004,15 bis route du Prieuré,86340,Aslonnes,Vienne,Nouvelle-Aquitaine,46.44322167,0.333731174,,,,,,monument-historique|jardin-prive|jardin-contemporain|jardin-regulier|jardin-vivrier
